0.0922572,1.65159
0.0587533,1.65371
0.0294142,1.63819
0.0300048,1.63854
0.0288611,1.65214
0.0288001,1.64885
0.0282087,1.64306
0.0283673,1.68546
0.0279017,1.63917
0.0291033,1.64806
0.0286581,1.66616
0.0283572,1.66207
0.0286564,1.66653
0.0282108,1.64122
0.0289114,1.64452
0.0289741,1.64118
0.0282336,1.64738
0.0285296,1.64624
0.0284945,1.63558
0.0280524,1.63836
0.0283795,1.64533
0.028248,1.64098
0.0290684,1.64905
0.0283315,1.64599
0.0287118,1.65266
0.0281707,1.64624
0.0285796,1.65831
0.0285116,1.64759
0.0287788,1.72358
0.0282257,1.76283
0.0280116,1.65299
0.0281443,1.63692
0.0282349,1.637
0.0281289,1.65197
0.0281675,1.64413
0.0289218,1.6351
0.0285493,1.63655
0.0282077,1.63915
0.0288431,1.64089
0.0284125,1.64093
0.0284136,1.64328
0.0280188,1.6535
0.0279576,1.63704
0.028383,1.65197
0.0283982,1.67208
0.0278689,1.65737
0.0282406,1.66295
0.0283241,1.65753
0.0282941,1.66655
0.0284062,1.64123
0.0282236,1.64725
0.0280415,1.66153
0.0282791,1.63968
0.0289726,1.63452
0.0281752,1.64883
0.0283169,1.64289
0.0285419,1.65181
0.0279275,1.64711
0.0281304,1.64137
0.0282278,1.64171
0.0283331,1.64914
0.0277328,1.64136
0.0283746,1.64513
0.0280158,1.6497
0.0283784,1.6534
0.0281869,1.64427
0.0282248,1.64895
0.0280855,1.64199
0.0280876,1.65477
0.0280772,1.65749
0.0294425,1.64304
0.0280773,1.63891
0.02845,1.64118
0.0290952,1.64545
0.0281562,1.65118
0.0277633,1.64308
0.0284663,1.63534
0.0280137,1.65138
0.0281524,1.64603
0.0279338,1.65392
0.028361,1.65818
0.0278696,1.67619
0.0282611,1.64131
0.0282987,1.6533
0.0286149,1.63818
0.0284262,1.65744
0.0283624,1.80729
0.0290344,1.70233
0.0285426,1.65687
0.0282079,1.64565
0.0284621,1.65416
0.0279983,1.65884
0.0278973,1.63798
0.0280215,1.63952
0.0283356,1.63986
0.0278368,1.64048
0.0283376,1.64862
0.028089,1.69254
0.0283058,1.64765
0.0278641,1.64203
