0.0542434,1.66221
0.0320359,1.64103
0.0477305,1.65093
0.0267435,1.66321
0.0309929,1.65432
0.026814,1.64162
0.0360612,1.64789
0.0266791,1.63505
0.0264199,1.64659
0.0485571,1.64882
0.0273626,1.65744
0.0265143,1.65096
0.0265572,1.6492
0.0265409,1.64695
0.0266313,1.69309
0.0376423,1.64483
0.0264315,1.64394
0.0271498,1.63334
0.0264832,1.64991
0.0266089,1.6527
0.0265862,1.65454
0.0266284,1.65872
0.02681,1.63298
0.026481,1.63333
0.0355829,1.6478
0.0264186,1.63999
0.0268284,1.69147
0.0269623,1.65245
0.0266293,1.65532
0.0269942,1.76485
0.0267512,1.69377
0.0265419,1.65082
0.0268785,1.64079
0.0264617,1.64258
0.0265341,1.66059
0.0266734,1.66994
0.0265911,1.65048
0.0263686,1.66254
0.0353144,1.64147
0.0265217,1.6489
0.0263319,1.63006
0.0263323,1.64278
0.0264437,1.64654
0.0261964,1.63196
0.0263771,1.63846
0.0266896,1.64154
0.0265662,1.63903
0.0270971,1.63905
0.0265735,1.64722
0.026792,1.64377
0.0267363,1.65138
0.0268324,1.64535
0.0264403,1.6455
0.0266978,1.63881
0.0266826,1.64798
0.0265194,1.64056
0.0266055,1.65249
0.0267351,1.65087
0.0265765,1.64617
0.026545,1.63346
0.0264396,1.63158
0.0265068,1.6368
0.0266828,1.63582
0.0263832,1.63476
0.0270528,1.63489
0.0265216,1.63457
0.026386,1.64245
0.0265089,1.63217
0.0265869,1.65474
0.0262923,1.63417
0.0264972,1.65016
0.0263428,1.63052
0.0265759,1.6329
0.0436493,1.6343
0.0266823,1.62988
0.0262743,1.6326
0.0268229,1.6318
0.0264328,1.63458
0.0265041,1.65427
0.0266967,1.77643
0.0270163,1.70847
0.0266714,1.63182
0.0275062,1.63052
0.0268404,1.6322
0.0268022,1.64651
0.026349,1.63331
0.0265256,1.632
0.0264036,1.63409
0.026504,1.63139
0.0264084,1.634
0.0266415,1.6323
0.0295704,1.63968
0.0264699,1.63067
0.0264044,1.63232
0.02655,1.63311
0.0263571,1.63684
0.0263583,1.63205
0.0263423,1.63236
0.0263834,1.63397
0.0268625,1.63056
