0.0986722,1.6436
0.0305163,1.63879
0.0300013,1.65736
0.02831,1.63454
0.0298453,1.63882
0.0283323,1.63605
0.0299442,1.63412
0.0282532,1.63695
0.0290305,1.63247
0.0297688,1.63732
0.028826,1.63166
0.0284858,1.6322
0.0285177,1.63196
0.0282682,1.64986
0.0294607,1.63434
0.028655,1.65091
0.0292652,1.63787
0.028554,1.63797
0.0286131,1.64885
0.0282575,1.63978
0.0288828,1.63317
0.0282131,1.63657
0.0294749,1.6545
0.028644,1.65021
0.0284712,1.65706
0.028815,1.64332
0.0287203,1.65237
0.0285829,1.67151
0.0289001,1.79562
0.0287857,1.70544
0.0285257,1.64001
0.0280781,1.63834
0.028735,1.63934
0.028708,1.6539
0.0286572,1.64419
0.0293352,1.64116
0.0286509,1.64828
0.0283141,1.65181
0.0289166,1.63566
0.0284019,1.63517
0.0286136,1.63492
0.0281283,1.64457
0.0287143,1.63433
0.0282464,1.6445
0.0294512,1.63203
0.0284752,1.63133
0.02879,1.63656
0.0282748,1.63168
0.0286537,1.63721
0.0279563,1.63227
0.0287066,1.6343
0.0282792,1.63162
0.0283711,1.63092
0.0283324,1.63502
0.0284735,1.67028
0.0286938,1.6435
0.0289499,1.63252
0.0295117,1.63518
0.0285627,1.63332
0.0284055,1.63351
0.0285038,1.63683
0.0281557,1.63528
0.0285884,1.63222
0.0286184,1.634
0.0284531,1.63833
0.028296,1.63414
0.0286095,1.64937
0.0282059,1.63534
0.0284082,1.63674
0.0281873,1.63291
0.0282765,1.63069
0.02889,1.64585
0.0296808,1.63829
0.0287407,1.64177
0.0284983,1.64328
0.0281019,1.63523
0.0282527,1.63952
0.028213,1.63222
0.0284988,1.63137
0.0283217,1.63516
0.028677,1.79444
0.0289964,1.7061
0.0285969,1.63676
0.0280124,1.63146
0.0284528,1.63126
0.0283277,1.63679
0.0284142,1.63095
0.0280738,1.63984
0.0283194,1.64271
0.0281662,1.63451
0.028765,1.63149
0.0285037,1.63254
0.0293957,1.64439
0.0284221,1.63136
0.0288209,1.65289
0.0285212,1.63341
0.0286354,1.63454
0.0284632,1.69879
0.0286431,1.69036
0.0284405,1.63933
