0.120552,1.63502
0.0330455,1.64996
0.0313842,1.63425
0.0304126,1.63953
0.0313657,1.63854
0.0304562,1.63135
0.0314625,1.63401
0.0306061,1.6304
0.0308439,1.63173
0.0312032,1.64686
0.0308411,1.63897
0.0306029,1.6316
0.0309633,1.6418
0.030451,1.70328
0.030985,1.65586
0.0304097,1.63391
0.0312604,1.63382
0.0313007,1.63273
0.030811,1.63018
0.0305712,1.63109
0.0313889,1.63296
0.0303207,1.64357
0.0310505,1.63954
0.0310278,1.62989
0.0304689,1.64777
0.0308029,1.64793
0.0305677,1.67095
0.0304773,1.67033
0.0310222,1.68057
0.0310061,1.6309
0.03091,1.63045
0.0306205,1.63252
0.0306666,1.65015
0.0309662,1.63527
0.0308085,1.63774
0.0314915,1.63458
0.0311438,1.63885
0.030798,1.6397
0.0307681,1.74331
0.0311573,1.74325
0.0309055,1.6351
0.03049,1.67146
0.030959,1.6652
0.0305661,1.71363
0.031148,1.65567
0.0306252,1.63332
0.0310483,1.63211
0.030687,1.6506
0.0307927,1.6356
0.0303323,1.67033
0.030494,1.65604
0.0305772,1.63424
0.0308429,1.6345
0.0308996,1.63291
0.0309064,1.66708
0.0302936,1.64295
0.0309303,1.64278
0.0309837,1.63649
0.0306935,1.64271
0.0304773,1.70226
0.0304443,1.63304
0.0303292,1.64713
0.0303732,1.67903
0.0309465,1.65305
0.0308565,1.63455
0.0304783,1.63494
0.0305886,1.63343
0.0307857,1.6406
0.0308854,1.63425
0.0302365,1.63224
0.0304963,1.6396
0.0305906,1.64262
0.0316082,1.63561
0.03102,1.6388
0.0305325,1.63446
0.0304003,1.64917
0.0306364,1.64032
0.0305782,1.64775
0.0305562,1.6569
0.0303414,1.64653
0.030526,1.67432
0.0308858,1.66743
0.0308998,1.65102
0.0303302,1.66818
0.0304544,1.65335
0.0303925,1.67583
0.0308313,1.64681
0.0302932,1.64497
0.0307227,1.6542
0.0305727,1.64921
0.0307487,1.67816
0.0306287,1.67283
0.0310992,1.65943
0.0305827,1.63157
0.0309805,1.69099
0.0309052,1.79442
0.0310974,1.67676
0.0307609,1.70284
0.0309171,1.63672
0.031054,1.63136
