0.088432,0.21793
0.00559364,0.215371
0.00541167,0.212143
0.00597648,0.213475
0.00606401,0.202388
0.0053794,0.201414
0.00550505,0.201524
0.00536537,0.207055
0.00556791,0.20359
0.00527703,0.206682
0.00539557,0.201104
0.00538327,0.200993
0.00531795,0.203121
0.00645981,0.202011
0.00523698,0.20294
0.00520298,0.209313
0.00534309,0.204146
0.0054366,0.213113
0.00542334,0.213748
0.00543199,0.212507
0.00558888,0.213363
0.0053309,0.207092
0.00559418,0.203078
0.00535156,0.20143
0.00535111,0.201747
0.00546502,0.202373
0.00585768,0.215132
0.00532854,0.215541
0.00544859,0.21423
0.00569583,0.214239
0.00529496,0.214459
0.00569444,0.202373
0.00533651,0.202316
0.00523978,0.201284
0.00543388,0.201414
0.00532527,0.200879
0.00552596,0.201029
0.00531847,0.201206
0.00546724,0.201546
0.00537385,0.202024
0.00549307,0.213243
0.00533927,0.215211
0.00536728,0.212514
0.00537295,0.212405
0.00532584,0.212565
0.00518834,0.202338
0.00524801,0.211314
0.00530323,0.21217
0.00562816,0.201698
0.00540174,0.211799
0.00552283,0.21243
0.0070419,0.210584
0.00581298,0.201435
0.00545515,0.20096
0.00594301,0.20089
0.00591496,0.201455
0.00532247,0.201155
0.00533984,0.201752
0.00532216,0.20458
0.00559113,0.203877
0.00536515,0.201438
0.00544208,0.201638
0.00528551,0.201614
0.00526618,0.203564
0.00531584,0.206517
0.00524367,0.20354
0.00561242,0.203567
0.00519999,0.204349
0.00526725,0.201309
0.00519934,0.201497
0.00540963,0.200679
0.00537683,0.200685
0.00536073,0.209599
0.00542013,0.214988
0.00530205,0.200998
0.00523199,0.200831
0.00555587,0.2008
0.0054001,0.202118
0.00548001,0.201531
0.00528789,0.200715
0.00540651,0.200561
0.00515538,0.201786
0.0055256,0.201198
0.00521531,0.201747
0.00530954,0.201137
0.00573018,0.201904
0.00526994,0.203941
0.00563684,0.207736
0.00536138,0.205313
0.00542482,0.202762
0.00553616,0.201859
0.00553938,0.201228
0.00551214,0.202414
0.00538644,0.202757
0.00549444,0.201409
0.00530037,0.202115
0.00567336,0.201078
0.00528503,0.200982
0.00550146,0.200491
0.00540504,0.200423
