0.0527479,0.206367
0.033807,0.204219
0.00500226,0.203505
0.00470882,0.205115
0.00548753,0.212246
0.0048097,0.212464
0.00474541,0.212638
0.00472092,0.213461
0.00494625,0.214231
0.0048029,0.215622
0.00465669,0.215002
0.00473793,0.213506
0.00474658,0.214729
0.00546042,0.212945
0.00466836,0.212436
0.00470162,0.214444
0.00495924,0.214115
0.00488071,0.213767
0.0049351,0.213803
0.00477855,0.209344
0.00462754,0.20191
0.00462641,0.203662
0.00475475,0.201757
0.00460351,0.201683
0.00460104,0.20093
0.00459789,0.201905
0.00467342,0.201829
0.00497801,0.203299
0.00530869,0.201549
0.00480898,0.202958
0.00479268,0.213045
0.00471366,0.205593
0.00471597,0.205347
0.00472415,0.204964
0.00470465,0.204094
0.00471215,0.201969
0.00479425,0.206945
0.00468782,0.204351
0.0048184,0.203059
0.00470539,0.20971
0.00475323,0.20391
0.0046683,0.203967
0.00476403,0.214044
0.00488808,0.203534
0.00479764,0.202653
0.0045986,0.203148
0.00465747,0.202983
0.00460889,0.202718
0.0047571,0.206096
0.00471928,0.218851
0.00481628,0.21665
0.00501464,0.216964
0.00493703,0.212954
0.00486652,0.205345
0.00490474,0.209523
0.00538679,0.201642
0.00469376,0.202677
0.00465766,0.201793
0.00483708,0.204749
0.00496174,0.201469
0.00486087,0.204117
0.00495037,0.20346
0.00473547,0.205003
0.00474758,0.201984
0.0047093,0.202182
0.00466479,0.201655
0.00497251,0.201103
0.00466353,0.203851
0.00484656,0.201031
0.0047332,0.203255
0.00464246,0.202979
0.004666,0.203617
0.00473295,0.205751
0.00460492,0.202773
0.00480847,0.202708
0.00462637,0.203061
0.0046053,0.202318
0.00460602,0.202364
0.00460404,0.201801
0.0046444,0.201832
0.00463509,0.20246
0.00460595,0.205337
0.00459797,0.202747
0.00466882,0.203674
0.00468545,0.211988
0.00472228,0.215593
0.00479822,0.211569
0.00494055,0.210166
0.00498435,0.210898
0.00483505,0.20412
0.00477319,0.213364
0.00475484,0.212868
0.00482923,0.207361
0.00476162,0.205518
0.00473748,0.207142
0.00460328,0.202019
0.00475424,0.201468
0.00507617,0.202521
0.00472015,0.205626
0.00471272,0.216025
